14 217,335 226,335 221,353 230,353
28 227,335 237,334 231,353 241,353
18 239,333 250,332 242,353 253,352
6 255,332 267,331 258,352 269,352
7 268,331 281,330 270,352 283,352
2 284,329 299,328 286,352 300,351
5 300,328 316,326 301,351 317,351
plate 214,328 321,315 221,358 321,357
29 72,208 84,208 75,234 87,234
29 86,208 98,208 89,234 101,234
29 100,208 114,207 103,234 117,234
8 120,207 135,206 123,234 137,234
3 136,206 151,206 138,234 152,234
1 152,206 167,205 153,234 168,234
7 170,205 184,205 170,234 185,233
plate 69,198 189,193 74,241 189,241
