18 282,423 314,426 288,492 319,493
19 318,426 348,429 323,493 352,493
29 351,429 379,431 355,493 383,494
8 392,432 419,434 395,494 421,495
7 422,435 447,437 424,495 448,495
7 449,437 472,439 450,495 473,496
6 475,439 497,441 476,496 497,496
plate 275,394 503,419 286,510 503,511
18 77,388 89,387 71,415 83,415
22 91,387 104,385 84,415 98,414
25 106,385 121,383 100,414 115,414
3 127,382 144,380 122,413 140,413
1 146,379 166,377 142,413 162,412
2 168,377 190,374 164,412 187,411
2 192,373 217,370 190,411 217,410
plate 78,379 225,355 68,422 224,421
