28 85,118 94,117 79,140 89,140
13 96,117 106,116 91,140 101,140
26 108,116 119,115 103,140 115,139
1 125,114 138,113 121,139 134,139
7 138,113 152,112 135,139 150,138
6 153,112 168,110 151,138 167,138
3 171,110 186,109 169,138 185,138
plate 85,110 191,98 76,147 190,146
30 236,309 250,306 219,341 234,340
28 252,306 268,303 236,340 252,339
28 269,303 287,300 253,339 272,338
8 296,298 318,295 282,338 305,337
5 321,294 346,290 308,337 336,335
8 348,290 378,285 338,335 371,334
8 382,284 417,278 375,334 415,332
plate 240,297 428,258 213,351 427,349
