10 33,336 62,342 18,406 50,407
30 64,342 89,347 52,408 80,409
17 91,347 112,351 82,409 106,410
8 122,353 141,357 117,411 137,412
6 142,357 160,361 138,412 157,413
2 161,361 177,364 159,413 175,414
4 179,364 192,367 177,414 192,415
plate 36,311 196,350 10,427 196,429
24 398,171 412,173 392,206 408,206
28 413,173 427,175 409,206 423,207
10 429,176 441,177 426,207 438,207
2 446,178 456,180 443,208 455,208
6 457,180 467,181 456,208 466,209
7 469,181 478,183 468,209 477,209
5 478,183 487,184 478,209 487,209
plate 399,158 489,175 389,216 489,217
