24 147,243 159,244 139,272 153,273
10 160,244 172,245 154,273 167,273
22 174,245 185,246 169,273 181,273
8 190,246 200,247 186,273 198,274
7 201,247 211,248 199,274 210,274
9 213,248 223,248 211,274 222,274
3 224,248 233,249 223,274 233,274
plate 148,233 236,240 136,281 235,282
22 75,449 83,448 84,464 92,464
33 85,448 94,447 93,464 102,464
30 96,446 107,445 104,464 115,463
3 113,444 127,442 120,463 134,463
1 128,442 144,440 135,463 150,462
1 146,440 166,437 151,462 169,462
7 169,437 191,434 172,462 192,461
plate 70,443 199,420 85,468 199,467
