30 74,316 86,318 72,342 84,342
23 87,318 98,320 85,342 96,343
22 98,320 107,321 96,343 106,343
4 111,322 119,323 110,343 119,344
8 120,323 127,324 120,344 127,344
5 128,324 135,325 127,344 135,344
7 135,325 141,326 135,344 141,345
plate 74,305 143,319 70,349 143,350
10 223,372 229,371 219,384 225,384
10 230,371 237,370 226,384 233,384
26 237,370 244,369 233,384 240,383
6 247,369 255,368 244,383 252,383
8 256,368 264,367 253,383 262,383
2 265,367 275,366 263,383 273,382
5 276,365 286,364 275,382 285,382
plate 225,367 290,357 217,388 290,387
