4 173,365 184,364 180,385 191,385
9 185,364 198,362 192,385 205,384
4 200,362 214,360 207,384 221,384
2 216,359 234,357 223,384 239,383
25 244,356 266,353 248,383 269,382
23 269,352 294,349 272,382 295,381
plate 168,358 301,333 180,390 302,390
15 280,466 284,465 275,475 279,475
12 284,465 289,464 279,475 284,474
8 292,463 298,462 287,474 293,474
9 298,462 306,460 294,474 302,473
5 307,460 317,458 303,473 314,472
7 318,458 329,455 315,472 328,472
plate 280,462 332,449 272,478 332,477
