30 77,36 90,37 71,68 85,68
13 92,37 105,37 87,68 101,69
12 107,37 120,38 103,69 117,69
3 126,38 139,39 123,69 137,69
5 140,39 153,39 138,69 151,69
9 154,39 166,40 152,69 165,69
6 168,40 179,40 167,69 179,69
plate 76,25 182,30 68,78 182,78
12 153,323 166,323 156,350 169,350
28 168,322 182,322 171,350 185,350
31 183,322 199,321 186,350 201,350
9 206,320 221,319 208,350 223,349
1 223,319 240,318 225,349 241,349
3 242,318 260,317 243,349 261,349
9 261,317 281,316 262,349 281,349
plate 149,312 286,302 156,357 286,357
