17 65,350 75,349 70,371 80,371
24 77,349 88,348 81,371 92,370
31 90,347 103,346 94,370 107,370
9 109,346 124,345 112,370 126,370
3 125,345 140,343 127,370 142,369
4 141,343 158,342 144,369 160,369
0 161,342 178,340 162,369 179,369
plate 61,341 184,328 69,376 184,376
13 308,90 323,92 302,124 317,125
23 324,92 337,94 318,125 333,125
28 339,94 351,96 335,125 347,126
4 355,96 366,98 352,126 364,126
0 367,98 376,100 365,127 375,127
9 378,100 387,101 377,127 386,127
1 388,101 396,102 387,127 396,128
plate 309,77 398,93 298,134 398,135
