31 71,116 92,114 83,153 102,153
29 94,113 116,111 104,153 126,152
28 118,111 141,109 127,152 150,152
2 153,108 180,105 161,151 187,151
6 183,105 213,102 190,151 219,150
9 215,102 248,99 221,150 252,149
0 252,99 289,95 256,149 290,149
plate 64,100 300,70 83,163 300,162
31 212,356 228,355 201,393 218,393
16 230,355 246,355 220,393 237,392
24 247,355 264,354 239,392 256,392
5 271,354 288,353 264,392 283,392
2 290,353 308,352 285,392 304,392
7 310,352 328,351 306,392 325,391
9 330,351 349,350 328,391 348,391
plate 215,344 354,337 197,403 354,402
