23 82,132 91,131 79,151 88,151
20 92,131 102,130 89,151 99,150
20 103,130 114,129 101,150 112,150
7 118,129 130,128 116,150 128,150
6 131,128 143,127 129,150 141,150
6 145,126 158,125 144,149 157,149
5 159,125 173,124 158,149 173,149
plate 82,124 177,114 77,157 177,156
28 219,341 235,340 211,376 227,376
22 236,340 252,339 229,376 246,375
24 254,339 271,338 247,375 265,375
6 278,337 296,336 273,375 291,375
0 297,336 316,335 293,375 313,374
9 318,335 337,334 315,374 335,374
9 339,334 359,333 337,374 359,374
plate 221,329 365,319 207,385 364,385
