19 18,260 46,261 32,313 58,314
27 49,261 76,263 60,314 85,314
21 78,263 103,264 88,314 111,314
8 116,264 140,265 122,314 145,315
0 142,265 166,266 147,315 169,315
1 168,266 190,267 171,315 192,315
6 193,268 215,268 195,315 215,315
plate 10,236 221,248 33,327 221,327
28 393,309 401,308 399,325 407,324
10 402,308 412,307 408,324 417,324
18 413,307 423,306 418,324 427,324
2 428,306 438,305 432,324 442,324
3 439,305 452,304 443,324 455,324
1 453,304 466,303 456,324 468,323
5 467,303 482,302 469,323 483,323
plate 390,302 485,293 399,328 486,328
