32 67,141 97,143 78,200 106,201
29 99,144 128,146 109,201 135,201
17 130,146 156,148 137,201 161,202
6 168,149 191,151 173,202 195,203
8 193,151 216,153 197,203 218,203
7 218,153 239,155 220,203 240,203
7 241,155 261,157 243,204 261,204
plate 59,115 266,137 78,216 266,216
22 154,361 163,360 161,379 170,379
26 164,360 175,360 170,379 181,379
19 176,360 186,359 182,379 191,378
9 192,359 203,358 196,378 206,378
0 204,358 216,358 207,378 219,378
3 217,358 230,357 220,378 231,378
2 231,357 245,356 232,378 245,378
plate 150,353 247,347 161,383 248,382
