16 33,451 56,454 43,498 64,499
23 58,454 80,457 66,499 86,499
26 81,457 100,459 87,499 105,500
7 108,460 124,463 112,500 127,500
3 126,463 141,465 129,501 142,501
5 142,465 157,467 144,501 158,501
3 157,467 170,469 158,501 171,502
plate 26,429 174,455 43,510 174,510
32 163,359 193,362 172,419 200,420
20 195,362 224,364 203,420 230,421
16 226,365 251,367 232,421 256,421
0 263,368 286,370 267,421 289,422
4 288,370 310,372 291,422 312,422
0 312,372 333,374 314,423 334,423
4 335,374 354,376 336,423 355,423
plate 156,333 359,357 172,435 359,436
