21 263,269 295,273 272,334 302,335
13 297,273 327,277 305,335 332,335
28 329,277 354,280 335,335 359,336
3 366,281 389,284 370,336 392,337
6 391,284 413,287 394,337 415,338
2 415,287 434,289 417,338 435,338
1 437,289 455,291 438,338 455,339
plate 256,241 459,272 272,350 460,351
17 56,78 76,77 64,115 83,115
25 77,76 99,75 85,115 106,115
20 101,74 123,73 107,115 129,114
2 134,72 160,70 140,114 165,113
5 162,70 189,67 167,113 192,113
0 192,67 221,65 196,113 224,112
6 224,64 256,62 226,112 257,112
plate 50,63 266,40 64,125 266,124
