33 58,458 78,460 45,508 68,509
21 80,460 99,462 70,509 91,510
27 101,462 119,464 93,510 113,510
2 127,464 143,466 121,510 139,511
6 145,466 161,467 141,511 158,511
6 162,468 177,469 160,511 176,512
2 179,469 193,470 177,512 193,512
plate 60,441 197,457 39,522 196,523
28 295,80 324,82 305,138 333,139
19 327,82 355,84 335,139 362,139
13 357,85 382,86 364,139 388,140
9 394,87 417,89 399,140 421,140
9 420,89 443,91 423,140 445,141
4 444,91 465,93 447,141 467,141
8 468,93 488,94 469,141 488,141
plate 288,55 493,74 306,153 493,154
