11 34,228 53,226 45,264 64,264
18 55,226 77,224 66,264 87,263
28 78,224 101,222 88,263 110,263
8 112,221 138,219 120,263 145,262
9 140,219 168,217 147,262 173,262
2 172,216 202,214 177,262 205,261
3 204,214 238,211 208,261 239,260
plate 27,213 248,188 46,273 248,273
32 283,202 303,203 294,243 312,243
30 306,203 326,205 315,243 333,243
14 327,205 346,206 334,243 352,244
9 354,207 370,208 359,244 374,244
0 372,208 388,209 376,244 390,244
1 390,210 405,211 392,245 407,245
1 406,211 421,212 408,245 421,245
plate 275,183 425,198 294,253 425,253
