24 65,447 79,448 60,481 75,481
31 81,448 95,449 77,481 91,481
18 97,449 110,450 93,481 108,482
3 116,450 129,451 114,482 128,482
3 130,451 143,452 129,482 142,482
7 144,452 156,453 143,482 155,482
0 158,453 168,453 157,482 168,483
plate 64,435 172,443 57,491 172,491
32 345,112 365,114 351,156 370,156
32 368,114 388,116 373,156 392,157
22 389,116 407,118 393,157 410,157
6 415,119 430,121 418,157 432,158
2 432,121 447,122 434,158 448,158
1 449,123 463,124 450,158 464,158
2 464,124 478,125 465,158 478,159
plate 339,93 481,112 350,167 481,167
