15 77,9 86,10 74,30 84,30
15 87,10 97,11 85,30 95,31
28 97,11 106,11 95,31 104,31
7 110,11 118,12 108,31 117,31
7 119,12 126,12 118,31 126,31
9 127,12 135,13 127,31 135,31
8 136,13 143,13 136,31 143,31
plate 77,0 145,6 72,36 145,37
30 374,343 396,346 382,391 403,391
13 399,346 420,349 405,391 425,392
14 421,349 440,352 426,392 444,393
3 448,353 464,355 451,393 466,393
6 465,355 480,357 468,393 481,394
7 481,358 495,360 483,394 496,394
6 496,360 509,361 497,394 509,395
plate 367,321 512,348 381,403 512,403
