10 83,271 103,270 93,311 113,310
27 105,270 128,268 114,310 136,310
26 130,268 153,267 138,310 160,309
9 164,266 190,264 171,309 196,309
1 192,264 219,262 198,309 224,308
5 223,262 252,260 227,308 255,308
7 254,260 286,258 257,308 286,307
plate 76,255 295,235 93,321 295,320
28 100,376 121,378 109,421 128,421
11 123,379 144,381 131,421 150,422
22 145,381 164,383 151,422 169,422
8 172,384 188,386 176,423 191,423
6 190,386 205,388 193,423 207,423
5 207,388 221,389 209,423 222,424
0 222,390 236,391 223,424 236,424
plate 92,356 239,377 109,432 239,433
