24 87,386 96,387 83,407 93,407
31 97,387 106,387 94,407 103,407
32 106,387 115,388 103,407 113,407
6 119,388 127,388 117,407 125,407
9 128,388 135,389 126,407 134,408
3 136,389 143,389 135,408 143,408
5 144,389 151,390 144,408 151,408
plate 88,378 153,382 80,413 153,413
27 309,373 317,372 315,387 323,387
11 318,372 327,372 324,387 332,387
17 327,372 336,371 332,387 340,386
5 340,371 350,370 344,386 353,386
1 351,370 361,370 354,386 363,386
7 362,370 373,369 364,386 374,386
7 374,369 384,368 375,386 385,386
plate 306,365 388,359 316,390 389,390
