22 63,410 95,414 74,474 104,475
13 98,414 127,417 106,475 134,476
13 130,418 155,420 136,476 160,476
8 167,422 190,424 172,477 193,477
3 192,425 214,427 195,477 216,478
4 216,427 236,429 218,478 237,479
5 238,430 257,432 239,479 257,479
plate 56,382 261,412 74,491 261,492
32 129,152 151,155 121,207 146,208
18 154,155 175,158 148,208 170,208
28 177,158 196,160 172,208 193,209
5 204,161 221,163 201,209 219,210
7 223,164 239,166 221,210 237,210
7 240,166 255,168 239,210 255,211
1 257,168 271,170 256,211 271,212
plate 129,132 274,156 117,221 274,222
