23 207,48 223,46 213,78 228,78
13 224,46 241,45 230,78 246,78
20 243,45 261,43 248,78 265,77
7 269,43 288,41 272,77 291,77
6 290,41 311,40 293,77 314,77
9 314,39 336,38 316,77 338,76
3 339,37 363,36 340,76 364,76
plate 203,36 370,19 212,86 370,85
16 61,429 75,428 70,454 84,454
30 76,428 92,427 85,454 100,453
14 93,426 109,425 100,453 116,453
2 117,424 135,423 124,453 141,453
9 138,423 157,421 143,453 162,452
8 160,421 181,419 164,452 184,452
1 184,419 208,416 187,452 209,451
plate 56,418 216,399 71,460 216,460
