7 354,443 375,445 346,491 369,492
5 378,445 397,446 372,492 392,492
5 400,446 419,448 395,492 415,492
9 421,448 439,449 417,493 437,493
30 448,450 465,451 446,493 464,493
30 467,451 483,452 466,493 483,494
plate 355,426 486,438 342,505 486,506
23 194,214 204,216 192,238 203,238
32 205,216 214,217 204,238 213,238
6 218,218 226,219 217,239 225,239
7 227,219 234,220 226,239 234,239
1 235,220 242,222 234,239 242,240
2 243,222 249,223 243,240 249,240
plate 193,205 250,216 189,245 250,245
