24 58,201 81,202 63,249 85,250
23 83,202 105,204 88,250 109,250
24 107,204 128,205 111,250 131,250
8 137,206 156,207 139,250 158,251
5 158,207 177,208 160,251 178,251
4 179,208 197,209 180,251 198,251
6 199,209 216,210 200,251 216,251
plate 53,182 221,195 62,261 221,261
29 141,383 169,386 136,445 165,446
33 172,386 197,389 167,446 194,447
14 200,390 222,392 196,447 220,448
7 233,394 254,396 231,448 252,449
2 256,396 276,398 254,449 275,449
1 277,399 295,401 276,449 295,450
7 298,401 314,403 297,450 314,451
plate 141,358 319,385 132,463 319,464
