33 60,431 78,430 46,471 65,471
14 79,430 98,429 67,471 86,470
19 99,429 118,428 88,470 108,470
2 127,427 147,426 118,470 140,469
3 149,426 171,424 142,469 165,469
2 173,424 194,423 167,469 191,468
4 197,423 220,421 194,468 219,468
plate 63,417 226,404 40,483 226,483
14 308,119 327,119 300,164 321,165
26 329,119 348,120 323,165 343,165
21 350,120 369,121 345,165 365,165
1 376,122 394,122 373,165 391,165
6 396,122 413,123 393,166 411,166
3 415,123 432,124 413,166 431,166
6 433,124 450,125 432,166 449,166
plate 308,103 454,111 296,176 454,177
