22 154,284 175,287 143,332 166,333
28 176,287 195,289 167,333 188,333
18 196,289 213,291 189,333 208,334
3 220,292 235,294 216,334 232,335
9 237,294 250,296 233,335 248,335
7 252,296 265,298 250,335 263,336
8 266,298 278,300 265,336 278,336
plate 156,266 281,286 137,347 281,347
32 299,162 310,161 288,187 299,187
23 311,160 324,159 300,187 313,186
31 325,158 339,156 314,186 329,186
6 345,155 361,153 335,185 353,185
0 363,152 382,149 354,184 375,184
2 384,149 405,146 377,184 400,182
0 408,145 433,141 403,182 431,181
plate 302,154 441,128 284,194 440,192
