14 28,306 62,311 41,375 73,376
15 65,311 96,316 75,376 104,377
27 99,316 125,320 106,377 131,378
2 137,321 160,325 142,378 164,379
5 162,325 184,328 166,379 186,380
1 186,328 205,331 188,380 206,381
1 207,331 225,334 208,381 225,381
plate 19,275 229,314 42,393 229,394
13 303,128 327,130 307,180 330,180
29 329,131 351,132 333,180 354,181
31 354,133 375,134 357,181 377,181
1 383,135 403,137 385,181 404,182
3 405,137 423,138 406,182 424,182
2 425,139 442,140 426,182 443,183
3 444,140 460,142 444,183 460,183
plate 298,108 464,126 306,192 464,193
