17 55,181 65,179 45,202 54,201
13 66,179 76,177 55,201 66,201
12 77,177 90,174 67,201 80,200
8 96,173 111,170 86,200 102,199
0 113,170 132,166 104,199 124,197
9 134,166 157,161 126,197 151,196
7 159,160 188,155 154,196 186,194
plate 58,174 197,141 41,207 196,205
27 145,327 154,327 139,347 149,347
32 155,327 164,328 150,347 159,348
15 164,328 172,328 159,348 168,348
4 175,328 183,329 172,348 181,348
1 184,329 191,329 182,348 189,348
2 192,329 199,330 190,348 198,348
9 200,330 206,330 199,348 206,348
plate 146,319 209,323 136,354 209,354
