21 66,91 94,96 53,160 84,161
24 96,97 122,101 87,161 115,162
16 124,101 146,105 117,163 140,164
6 156,107 175,110 151,164 172,165
4 177,111 195,114 173,165 193,166
4 196,114 212,117 194,166 211,167
9 214,117 229,120 213,167 229,168
plate 68,66 233,103 46,180 232,182
20 246,132 259,131 252,154 265,154
29 260,130 274,128 266,154 280,153
21 275,128 292,126 281,153 297,153
7 299,125 319,122 305,153 324,152
0 321,121 345,118 326,152 349,151
3 348,117 376,113 352,151 379,150
6 379,113 415,108 382,150 416,149
plate 243,123 424,88 253,160 425,159
