28 41,449 68,452 52,500 76,500
26 69,452 92,455 77,500 99,501
20 94,455 115,458 100,501 120,502
2 124,459 142,461 128,502 145,502
9 144,461 161,463 147,502 163,503
0 162,464 178,466 164,503 179,503
0 179,466 193,467 180,503 194,504
plate 33,425 197,452 52,512 197,513
32 64,173 87,174 71,221 93,221
22 89,174 111,176 95,221 116,222
18 113,176 135,177 118,222 138,222
7 143,177 163,178 147,222 166,222
6 165,179 184,180 168,222 186,222
9 186,180 205,181 188,222 206,223
5 207,181 224,182 208,223 225,223
plate 58,154 229,166 70,232 229,232
