32 141,403 154,402 153,424 165,423
31 154,402 168,400 165,423 179,423
23 169,400 185,398 180,423 195,423
4 192,397 210,395 202,423 218,422
4 212,395 232,393 220,422 239,422
0 235,392 259,390 242,422 263,421
8 262,389 289,386 266,421 291,420
plate 135,394 298,368 154,429 299,428
15 51,68 57,67 54,79 60,79
32 58,67 65,66 61,79 68,79
20 65,66 73,65 68,79 76,79
7 77,65 86,64 79,78 88,78
9 87,64 96,63 89,78 98,78
5 97,63 109,62 99,78 110,78
4 110,61 122,60 111,78 122,77
plate 49,63 127,51 54,82 127,82
