18 60,108 77,110 69,140 84,140
29 78,110 93,111 85,140 99,140
20 96,111 110,112 101,140 114,141
3 116,113 129,114 119,141 131,141
1 130,114 142,115 132,141 144,141
6 144,115 156,116 146,141 157,142
8 157,116 168,117 158,142 168,142
plate 55,94 170,106 70,148 170,148
31 390,173 400,172 393,193 403,193
16 401,172 412,171 404,193 415,193
14 414,171 426,171 417,193 428,192
5 431,170 443,170 433,192 445,192
6 444,170 457,169 446,192 459,192
2 460,169 473,168 461,192 474,192
8 475,168 489,167 475,192 490,192
plate 388,164 493,156 393,198 493,198
