30 71,94 84,92 55,122 68,122
22 85,92 99,89 69,122 84,121
21 100,89 115,87 85,121 101,120
3 124,85 142,82 110,119 129,118
1 144,82 166,78 131,118 155,117
4 168,78 192,74 158,117 185,116
8 196,73 225,68 189,115 223,114
plate 76,84 234,51 49,131 233,129
24 139,318 156,320 142,354 159,354
10 157,320 173,322 160,354 175,355
25 175,323 189,325 177,355 190,356
0 194,326 206,327 195,356 207,356
7 207,327 218,329 208,356 219,357
0 220,329 230,331 221,357 230,357
1 231,331 240,332 231,357 240,357
plate 136,302 242,322 142,363 242,364
