25 248,119 260,118 253,143 264,143
31 262,118 274,118 266,143 278,143
30 276,117 290,117 280,143 293,142
1 296,116 310,116 299,142 313,142
8 312,116 327,115 314,142 329,142
7 328,115 344,114 330,142 345,142
1 346,114 362,113 348,142 363,142
plate 245,109 367,101 252,149 367,149
32 76,384 91,382 89,409 104,408
29 92,381 109,379 105,408 121,408
27 111,379 129,377 123,408 141,407
4 139,375 162,373 150,407 171,407
0 164,372 191,369 173,406 199,406
8 193,369 224,365 201,406 230,405
7 229,364 266,359 234,405 267,404
plate 69,372 276,336 91,415 277,414
