11 55,145 76,143 64,184 84,184
33 78,143 100,141 86,184 108,183
29 102,141 126,139 110,183 133,183
5 138,138 165,136 144,183 170,182
9 168,135 197,133 173,182 201,181
3 199,133 231,130 203,181 234,181
9 235,129 271,126 238,181 271,180
plate 49,129 281,102 64,194 281,194
25 68,333 93,335 79,381 102,381
28 95,335 118,338 103,381 124,382
25 119,338 140,340 125,382 145,382
2 149,341 167,343 154,383 171,383
7 169,343 186,345 172,383 188,384
8 188,345 204,346 190,384 205,384
3 205,347 220,348 206,384 220,384
plate 60,310 224,332 79,393 224,394
