19 265,264 277,263 270,288 282,288
21 279,263 293,261 283,288 297,288
22 294,261 310,259 298,288 314,287
6 317,258 335,255 321,287 339,286
2 338,255 359,252 341,286 362,286
8 361,252 386,249 364,286 388,285
0 389,248 418,245 391,285 419,284
plate 262,256 426,228 270,294 427,293
25 20,336 38,334 5,377 24,377
29 40,334 59,332 26,377 47,376
14 61,332 82,330 48,376 70,376
4 92,329 115,327 81,375 106,375
8 118,326 143,324 109,375 136,374
2 145,324 172,321 138,374 168,373
3 176,320 206,317 172,373 204,372
plate 23,322 214,297 -1,390 214,389
