25 154,395 185,396 167,456 196,457
17 189,396 219,397 199,457 227,457
26 221,397 250,398 229,457 257,457
4 263,399 291,400 269,457 295,458
6 294,400 321,401 298,458 324,458
5 323,401 349,402 326,458 351,458
7 352,402 377,403 353,458 378,458
plate 145,368 384,380 166,472 384,472
32 109,131 132,130 124,174 145,173
26 134,130 159,128 148,173 171,173
17 161,128 186,126 173,173 197,172
9 199,125 227,124 209,172 235,172
9 230,123 260,122 238,172 266,171
4 262,121 294,119 268,171 298,171
9 298,119 332,117 302,171 333,170
plate 100,113 342,92 125,184 342,184
