23 70,156 93,157 53,213 79,214
12 95,157 119,158 81,214 107,214
25 121,158 143,159 109,214 133,215
4 153,160 175,161 144,215 168,215
0 176,161 197,162 170,215 192,215
5 199,162 219,163 195,215 216,216
4 220,164 240,165 218,216 239,216
plate 73,136 245,147 44,231 245,232
15 331,80 354,82 320,134 345,134
13 357,82 378,84 347,134 371,135
26 380,84 400,86 373,135 395,136
8 409,87 428,89 404,136 424,137
9 429,89 447,91 426,137 444,137
3 449,91 465,93 446,137 464,138
5 467,93 482,95 465,138 482,138
plate 333,60 486,79 314,150 486,151
