20 66,272 85,271 54,313 73,313
16 87,271 106,270 75,313 95,313
31 107,270 126,269 97,313 118,312
0 136,268 156,267 128,312 149,312
9 158,267 179,266 151,312 175,311
3 181,266 203,265 177,311 200,311
6 206,265 228,264 203,311 227,311
plate 70,257 234,247 48,326 234,325
20 423,243 437,244 428,273 442,273
26 439,244 453,246 443,273 456,274
21 454,246 466,248 457,274 468,274
3 471,248 482,250 474,274 483,275
4 483,250 493,251 484,275 494,275
2 494,251 503,252 495,275 504,275
7 504,252 513,253 505,275 513,275
plate 419,230 515,245 428,280 515,280
