29 136,471 146,472 141,491 151,491
15 148,472 158,472 152,491 162,491
25 158,472 168,472 162,491 172,491
7 173,472 183,473 176,491 185,491
0 184,473 192,473 186,491 194,491
2 193,473 203,473 195,491 204,491
7 204,473 212,474 205,491 212,492
plate 132,461 215,465 142,496 215,496
27 29,316 59,320 18,388 50,388
25 62,320 90,323 54,389 83,389
27 92,323 118,326 85,389 113,390
4 130,327 153,330 125,391 150,391
2 156,330 178,333 153,391 176,392
2 180,333 201,335 178,392 199,393
5 203,335 222,338 202,393 222,393
plate 29,289 227,317 11,408 227,409
