29 81,213 94,214 87,241 100,241
31 96,214 109,215 101,241 114,241
32 111,215 122,216 115,241 126,242
6 128,217 139,218 131,242 141,242
6 140,218 151,219 142,242 153,242
3 152,219 162,219 154,242 163,242
8 163,220 173,220 163,242 173,242
plate 76,201 174,212 88,247 174,247
13 371,136 385,135 382,162 395,162
28 387,135 403,134 396,162 411,162
30 404,134 420,133 412,162 427,162
2 427,133 444,132 434,162 449,162
8 446,132 463,131 451,162 468,161
1 466,131 485,130 470,161 488,161
2 486,130 507,129 489,161 508,161
plate 365,124 512,114 382,169 513,169
