11 84,450 97,451 78,481 92,481
10 98,451 111,452 93,481 107,481
15 113,453 124,454 109,482 121,482
0 129,454 140,455 126,482 138,482
1 141,455 151,456 139,482 150,483
7 153,456 162,457 151,483 162,483
9 163,457 172,458 162,483 172,483
plate 85,439 175,449 75,490 175,491
14 106,71 113,69 99,86 106,86
24 114,69 121,68 107,86 115,85
20 123,68 132,67 116,85 126,85
1 136,66 146,65 130,85 141,84
1 147,64 158,63 142,84 154,84
2 160,62 174,60 157,84 171,83
0 175,60 191,58 173,83 190,82
plate 108,65 195,49 96,91 195,90
