25 43,242 61,241 38,280 57,280
20 63,241 82,240 58,280 78,280
20 84,240 103,239 80,280 100,279
9 111,239 132,238 108,279 129,279
5 133,238 154,237 131,279 153,279
1 156,237 178,236 155,279 177,279
2 180,236 202,236 179,279 202,278
plate 43,227 207,219 35,291 207,291
32 207,38 230,40 212,84 234,84
15 231,40 252,42 235,84 256,85
15 254,42 274,44 257,85 276,85
2 282,45 300,46 284,85 301,86
8 302,46 318,48 303,86 319,86
6 320,48 335,49 321,86 336,86
6 337,49 352,50 338,86 352,87
plate 202,18 356,35 210,96 356,97
