14 361,25 384,29 356,77 380,78
27 385,29 406,32 381,78 403,79
20 407,33 426,36 404,79 424,80
4 434,37 449,39 432,80 448,81
1 451,39 465,42 450,81 464,82
2 467,42 480,44 466,82 479,82
2 481,44 493,46 481,82 493,83
plate 360,4 496,32 351,92 496,93
30 58,120 93,125 74,192 106,193
17 96,125 129,129 108,193 139,194
11 132,130 161,133 141,194 168,195
1 173,135 200,138 179,195 204,196
6 202,138 225,141 206,196 228,197
7 228,141 249,144 231,197 251,198
0 251,144 271,147 252,198 271,198
plate 46,88 276,126 73,210 276,211
