12 93,391 119,395 103,443 127,443
25 121,395 144,398 128,443 150,444
25 145,398 167,401 151,444 171,445
7 176,402 193,404 180,445 196,445
6 195,404 212,406 198,445 214,446
9 214,407 228,409 215,446 229,446
4 230,409 244,411 231,446 244,447
plate 85,367 248,395 102,456 248,456
32 70,207 86,206 61,241 77,241
22 87,206 104,205 79,241 97,241
19 106,204 124,203 98,241 117,240
4 132,202 151,201 125,240 146,240
9 153,201 173,199 148,240 170,239
4 175,199 197,197 172,239 195,239
3 200,197 223,195 197,239 222,238
plate 72,195 229,179 57,252 229,251
