12 60,39 93,40 77,102 107,102
33 97,40 128,42 111,103 139,103
11 130,42 160,43 142,103 169,103
2 173,44 202,45 182,103 208,104
9 205,46 232,47 211,104 237,104
2 234,47 261,48 239,104 263,104
1 264,48 289,50 266,104 290,104
plate 49,10 296,26 78,118 296,118
31 334,439 341,439 330,454 337,454
11 341,439 349,438 338,454 346,454
26 349,438 356,438 346,454 354,453
5 360,437 368,437 357,453 366,453
4 369,437 377,436 367,453 375,453
0 378,436 387,435 376,453 386,453
8 388,435 397,435 387,453 397,453
plate 334,433 401,427 328,458 401,458
