20 214,145 235,147 219,190 239,191
19 238,148 258,150 242,191 261,191
26 259,150 277,152 262,192 279,192
6 285,153 300,155 287,192 301,193
9 302,155 316,157 303,193 317,193
0 318,157 332,159 319,193 332,194
4 332,159 345,161 333,194 345,194
plate 209,125 348,148 218,202 348,203
26 66,389 79,388 74,414 86,414
21 81,388 94,388 88,414 100,414
22 96,388 110,387 102,414 116,414
9 117,387 132,386 122,413 136,413
4 133,386 149,386 137,413 152,413
8 150,386 166,385 153,413 168,413
6 169,385 184,384 170,413 185,413
plate 61,378 189,372 74,420 189,420
