27 66,37 79,35 54,65 68,65
20 80,34 95,32 69,65 84,64
31 97,32 113,29 86,64 102,63
1 121,28 140,25 111,63 131,62
7 142,25 165,21 133,62 158,61
3 167,21 192,17 160,61 187,59
4 196,17 226,12 191,59 224,58
plate 69,26 235,-5 49,74 234,72
29 203,239 215,241 196,270 210,270
18 216,241 228,243 211,270 224,271
19 229,243 239,245 225,271 236,271
2 243,245 252,247 240,272 250,272
4 253,247 261,248 251,272 260,272
4 262,248 269,249 261,272 269,273
9 270,249 277,251 269,273 277,273
plate 204,229 279,243 193,277 279,278
