15 88,241 97,240 85,261 94,261
19 99,240 108,239 95,261 106,261
30 110,239 122,238 107,261 119,260
8 127,237 140,236 124,260 138,260
6 141,235 155,234 139,260 154,259
0 156,234 172,232 155,259 171,259
8 175,232 191,230 174,259 191,258
plate 88,234 197,219 83,267 197,267
28 84,409 96,407 75,435 88,434
33 98,407 111,405 89,434 103,434
22 113,404 128,402 105,434 121,433
0 136,401 154,398 128,433 147,432
1 156,398 177,395 149,432 172,431
8 179,395 204,391 174,431 200,430
9 206,391 235,386 203,430 234,428
plate 86,399 243,370 71,443 242,441
