11 196,183 210,182 204,210 218,209
13 212,181 227,180 220,209 235,209
10 229,180 246,178 236,209 253,209
0 254,177 273,175 260,208 279,208
7 275,175 297,173 281,208 302,207
3 300,172 324,170 304,207 327,207
1 327,170 355,167 330,207 355,206
plate 191,173 362,150 205,216 363,215
12 42,147 49,146 36,164 44,164
18 50,146 58,145 45,164 54,163
20 59,145 67,144 54,163 63,163
5 72,144 81,143 68,163 77,163
3 82,143 92,142 78,163 90,163
2 93,142 104,141 91,163 102,162
3 105,141 117,140 103,162 117,162
plate 43,141 119,133 34,168 119,167
