11 261,90 273,89 269,112 281,112
30 274,88 288,87 282,112 296,112
23 289,87 305,85 297,112 312,111
1 313,84 330,82 319,111 336,111
4 332,82 352,80 338,111 357,110
8 355,80 377,77 359,110 380,109
8 380,77 406,74 383,109 407,109
plate 255,80 414,57 270,118 414,117
31 15,229 32,227 25,260 42,260
20 33,227 53,224 43,260 62,259
27 55,224 76,222 64,259 84,259
3 86,221 112,218 94,259 119,258
9 114,218 141,215 121,258 147,257
6 145,214 177,211 151,257 180,256
6 180,210 216,206 183,256 217,255
plate 8,216 227,183 26,269 228,268
