19 85,325 94,325 81,344 90,344
19 95,325 104,325 91,345 100,345
25 104,325 112,326 100,345 110,345
7 116,326 124,326 114,345 122,345
1 125,326 132,326 123,345 131,345
3 133,326 141,327 132,345 140,345
8 142,327 148,327 141,345 148,345
plate 87,316 151,320 78,350 151,351
33 401,108 419,110 409,143 425,144
16 420,110 436,112 427,144 441,144
16 439,112 453,114 444,144 457,145
2 459,115 472,117 462,145 474,145
7 473,117 485,118 475,145 486,146
1 487,118 497,120 488,146 498,146
0 498,120 508,121 499,146 508,146
plate 396,91 510,111 410,152 510,153
