20 48,35 69,34 62,72 81,72
16 71,34 93,33 83,72 103,72
12 95,33 117,33 105,72 126,72
0 126,32 150,31 135,72 156,72
3 152,31 176,31 158,72 181,71
8 178,31 203,30 183,71 206,71
1 205,30 231,29 208,71 231,71
plate 40,18 237,10 63,82 237,82
23 335,254 341,253 339,263 345,263
16 341,253 348,252 345,263 351,263
30 348,252 355,251 351,263 358,263
4 358,251 367,250 362,263 370,262
8 368,249 377,248 371,262 380,262
7 379,248 391,246 381,262 393,262
3 393,246 406,244 394,262 407,261
plate 332,249 412,235 340,266 412,265
