29 40,120 67,123 24,187 54,188
27 70,123 96,125 57,188 86,189
14 98,125 123,127 88,189 115,189
8 134,128 157,130 127,190 152,190
5 160,131 182,132 154,190 178,191
4 183,133 204,134 180,191 202,191
8 206,135 226,136 205,191 226,192
plate 42,96 231,116 15,208 231,208
26 320,102 333,102 318,131 331,131
22 335,103 347,103 332,131 345,131
10 349,103 361,104 347,131 360,131
3 366,104 377,105 365,131 376,131
4 378,105 389,105 377,131 389,132
3 391,106 402,106 391,132 402,132
2 403,106 413,107 402,132 413,132
plate 320,91 416,97 316,139 416,139
