22 25,61 54,65 12,132 44,134
28 56,66 84,70 47,134 76,135
17 86,70 110,74 78,135 104,136
6 120,76 142,79 115,137 139,137
9 144,79 163,82 140,138 161,138
7 165,83 183,85 163,138 182,139
3 185,86 201,88 184,139 201,140
plate 26,35 206,70 4,154 206,155
24 323,421 333,422 317,445 328,445
22 334,422 343,424 330,445 340,445
32 343,424 352,425 340,445 349,446
8 356,425 364,426 353,446 362,446
9 364,426 371,427 363,446 370,446
0 372,427 379,428 371,446 378,447
5 379,428 385,428 379,447 385,447
plate 324,412 387,421 314,452 387,452
