29 53,38 75,42 40,95 65,96
23 78,42 98,45 67,97 89,97
25 100,46 118,49 92,98 112,98
6 125,50 141,52 120,99 137,99
1 143,53 158,55 139,99 155,100
2 159,55 173,57 157,100 172,101
3 174,58 187,60 173,101 187,101
plate 55,19 190,46 33,111 190,113
27 333,447 345,448 338,469 349,469
11 346,448 358,449 350,469 361,470
31 358,449 368,449 361,470 370,470
1 372,450 382,450 375,470 384,470
9 383,450 391,451 385,470 392,470
0 392,451 401,452 393,470 401,470
9 402,452 409,452 402,470 409,471
plate 329,435 411,444 338,475 412,475
