21 183,128 199,126 190,158 206,158
29 201,125 220,123 207,158 226,157
21 221,123 242,120 227,157 247,156
2 252,118 277,115 258,156 282,155
9 281,114 310,110 285,155 314,154
0 312,110 347,105 316,154 349,153
5 351,105 393,99 354,153 393,152
plate 179,115 405,74 189,166 405,165
13 91,294 104,294 86,324 99,324
16 106,294 120,293 101,324 116,324
28 121,293 135,293 117,324 132,324
2 142,292 156,292 139,324 153,324
5 158,292 172,291 155,324 171,323
3 174,291 190,291 173,323 189,323
3 191,291 208,290 190,323 208,323
plate 91,283 212,278 82,333 212,333
