13 77,472 93,475 70,514 87,515
17 95,475 110,478 90,515 106,516
18 112,478 126,481 108,516 123,517
8 132,482 144,484 129,517 142,518
4 145,484 156,486 143,518 154,518
7 157,486 167,488 155,518 166,519
0 168,488 177,490 167,519 177,519
plate 77,457 179,480 65,527 179,528
12 186,114 214,116 179,178 208,179
11 216,117 243,119 210,179 239,180
25 245,119 270,122 241,180 266,180
2 280,123 304,125 277,181 301,181
5 305,125 327,127 303,181 325,182
4 329,127 349,129 328,182 348,182
4 351,129 370,131 350,182 369,183
plate 185,89 375,112 173,197 375,198
