10 46,85 77,89 38,158 71,159
15 80,89 109,93 74,159 104,160
15 111,93 138,96 107,160 134,160
5 150,97 174,100 146,161 172,162
5 177,100 199,103 174,162 198,162
7 201,103 222,105 199,162 221,163
7 224,106 244,108 223,163 244,164
plate 45,57 249,87 32,178 249,179
14 224,40 234,40 228,60 238,60
19 236,40 246,41 239,60 249,60
24 246,41 256,41 249,60 258,60
7 260,41 270,41 263,60 272,60
4 271,41 279,42 273,60 281,60
5 280,42 290,42 282,60 290,60
4 291,42 299,42 291,60 299,60
plate 221,30 302,34 228,65 302,65
