26 63,383 84,384 68,423 88,424
14 85,384 106,384 90,424 109,424
31 107,385 126,385 110,424 129,424
1 135,386 152,386 137,424 154,424
3 154,387 172,387 156,424 173,425
8 173,387 190,388 175,425 191,425
4 192,388 208,389 193,425 208,425
plate 59,365 213,373 67,434 213,435
19 250,318 267,316 244,354 261,354
30 269,316 288,313 263,354 282,353
15 290,313 310,311 284,353 305,352
1 321,309 345,306 316,352 340,351
0 348,306 375,303 344,351 371,350
4 377,302 407,299 374,350 405,349
8 411,298 446,294 409,349 445,348
plate 251,305 456,272 240,364 456,363
