31 299,434 313,432 289,464 303,464
10 314,432 328,431 304,464 319,464
12 330,431 345,429 321,464 337,463
8 352,428 369,427 345,463 363,462
0 371,427 389,425 365,462 385,462
4 392,424 412,422 387,462 409,461
2 414,422 436,420 411,461 435,461
plate 301,424 442,406 285,473 441,472
22 56,356 89,359 73,421 103,422
33 91,359 123,361 105,422 134,422
30 126,362 154,364 136,422 163,423
0 167,365 194,367 174,423 199,423
9 196,367 220,370 201,423 224,424
4 223,370 246,372 227,424 248,424
2 248,372 270,374 250,424 270,425
plate 44,327 276,352 73,437 276,438
