33 83,115 98,117 75,154 92,154
31 100,118 114,119 94,154 109,155
33 116,120 130,121 111,155 126,155
0 135,122 148,124 132,156 145,156
5 148,124 160,125 146,156 158,157
5 161,125 171,127 159,157 171,157
7 173,127 182,128 172,157 182,157
plate 83,102 185,118 70,165 185,166
10 398,418 406,417 406,432 413,432
18 406,417 415,416 414,432 423,431
12 417,416 427,414 424,431 434,431
5 432,414 444,412 439,431 450,430
4 445,412 460,410 451,430 464,430
6 462,410 479,408 467,430 482,430
7 480,408 501,405 484,430 502,429
plate 393,412 506,393 407,435 507,435
