24 184,204 199,206 190,234 203,235
23 200,206 214,207 205,235 218,235
17 216,208 228,209 219,235 230,236
6 233,210 244,211 236,236 245,236
3 245,211 255,212 246,236 256,236
9 256,212 265,213 257,236 266,237
8 266,214 275,215 267,237 275,237
plate 180,191 277,206 190,241 277,242
11 341,168 358,170 348,203 364,203
25 360,170 376,172 365,203 380,203
14 378,172 392,174 382,204 396,204
0 398,174 411,176 401,204 413,204
8 412,176 423,177 414,204 425,205
6 425,178 436,179 427,205 437,205
1 437,179 447,180 438,205 447,205
plate 336,152 449,170 349,211 449,212
